id,artist,title,alt_text,description,date_created,date_acquired_or_updated,institution,medium,image_url
W313,25,Yellow No Same,A stylized kabuki actor with bold makeup menacingly faces a cowboy behind barbed wire,,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21255/2003_260_10_cropped.jpg
W314,25,Yellow No Same,A cartoon mouse in a yellow coat waves from behind barbed wire toward a masked face,,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21254/2003_260_9_cropped.jpg
W315,25,Yellow No Same,"Two people face each other across barbed wire, one wearing a graduation cap",,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21253/2003_260_8_cropped.jpg
W316,25,Yellow No Same,A stylized Japanese man with a red scarf peers anxiously through horizontal wooden slats,,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21252/2003_260_7_cropped.jpg
W317,25,Yellow No Same,A stylized scene shows a kabuki-makeup figure and an older person behind barbed wire,,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21251/2003_260_6_cropped.jpg
W318,25,Yellow No Same,"Three stylized faces, including a kabuki actor, seen behind barbed wire against colorful background",,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21250/2003_260_5_cropped.jpg
W319,25,Yellow No Same,A stylized print shows a man in a colorful orange robe with another figure peeking behind him,,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21249/2003_260_4_cropped.jpg
W320,25,Yellow No Same,"Two stylized faces, a stern man and smiling woman, separated by horizontal barbed wire",,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21248/2003_260_3_cropped.jpg
W321,25,Yellow No Same,"Three children stand behind barbed wire, two girls peering through bars and looking worried",,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21247/2003_260_2_cropped.jpg
W322,25,Yellow No Same,"Two people peek through barbed wire, one child lifting a red-and-white hat",,1992,8/30/2017,1,Lithograph | Prints,https://whitneymedia.org/assets/artwork/21246/2003_260_1_cropped.jpg
W323,26,reconstructing an exodus history: boat trajectories from Vietnam and flight routes from refugee camps and of ODP cases,,"Delicate trails of scarlet thread embroidered across oceans of fabric represent the real-life journeys of refugees who fled Vietnam in the late twentieth century. Tiffany Chung compiled these routes to capture a perspective that had never been told: those of people like her family, who were forced to escape after the war ravaged their home country.

For Chung, the map is a way to frame her own experience. Having lived through the war and a subsequent move to the United States, she is fascinated by how political events change the world in ways big and small, shaping large-scale geographies as much as individual lives.",2020,2021,2,embroidery on fabric | Decorative Arts | Fiber,https://ids.si.edu/ids/deliveryService?id=SAAM-2021.37_1-000004&max=2600
W324,27,Cage,,,1990,1991,2,hand-colored etching and photo etching on paper | Graphic Arts | Print,https://ids.si.edu/ids/deliveryService?id=SAAM-1991.37.1_1&max=2600
W325,27,Great Stick,,,1990,1991,2,handmade paper | Graphic Arts | Print,https://ids.si.edu/ids/deliveryService?id=SAAM-1991.68_1&max=2600
W326,27,Samurai,,,1990,1991,2,two-color etching on paper | Graphic Arts | Print,https://ids.si.edu/ids/deliveryService?id=SAAM-1991.37.2_1&max=2600
W327,27,Sanctuary at Western Sunset,,"The translucent fish swimming to the center of this painting is a self-portrait of the artist. Adopted by Tom Nakashima as a symbol of fluidity, it represents his journey through life. In many of his works, he uses this animal's associations with Christianity and Asian cultures to explore his Japanese American heritage.

The fish approaches the threshold of a large chapel, a place of refuge inspired by the Arena Chapel in Padua, Italy, decorated with religious-themed frescoes by Giotto, a famous fourteenth-century Italian painter. For Nakashima, his structure serves as a path to Japan and represents safe passage across landscapes, times, and cultures.",1992,2008,2,oil on canvas | Painting,https://ids.si.edu/ids/deliveryService?id=SAAM-2008.38_1&max=2600
